,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,un_pmra,un_pmdec,zero_point,un_plx,gmm_prob
16863,1636148068921376768,Gaia DR3 2051105376456460032,2051105376456460032,890834064,2016.0,290.2620742250603,0.012159899,37.76772458936554,0.014796179,0.260287133587556,0.015339181,15.042533,2.3688035,-0.3209532347764607,0.015176022,-2.346959418394188,0.017466053,9.596513e-05,0.07755794,-0.013491738,-0.09381539,0.067956224,-0.1017927,-0.30298093,-0.14672013,-0.13336395,0.027248586,365,0,364,1,2.70033,429.06693,0.049838867,1.1773067,31,False,1.4125217,,,,,,,,43,26,0.024898482,48,21,0,0.020252317,4.767512,0,0,1.1014905,0.21309769,0.16327024,0.11567544,0.07677905,-99.19977,79.04847,2.2821734,-32.000893,False,361,37597.44938452286,7.444375,5050.4507,14.249471,43,14140.419279887594,11.114622,1272.2357,14.962386,41,33306.37167239662,16.658855,1999.3193,13.441577,1.2619684,0.0,0.0,0.0,1.0,0.0,1.5208092,0.7129154,0.80789375,-44.812576,2.160563,2.0,16.0,8.0,13.0,6.4710765,,,858.19507,,4250.0,1.0,-0.25,111.0,,,,13.054513,0.07853804,8.0,,NOT_AVAILABLE,69.96943979142785,10.872772024164764,302.0792405660227,58.97109017092322,False,False,0,True,True,False,False,False,True,True,False,1.0215469e-13,5.102575e-13,0.99998695,4599.306,4591.0493,4606.4395,2.5951,2.5688,2.6171,0.4518,0.4395,0.4629,4235.7397,4133.8613,4357.792,0.6329,0.6243,0.6409,0.4773,0.4707,0.4835,0.2463,0.2429,0.2496,MARCS,4.7284215753643615,0.7441991907959976,-0.029547,5.893176811538465,0.9995791907829215
16982,1636148068921376768,Gaia DR3 2051105479535690240,2051105479535690240,921088735,2016.0,290.2838143790051,0.014880497,37.75892232773882,0.018802306,0.24273907076471218,0.018998932,11.243373,2.35674,-0.37343152381622,0.018900702,-2.3269664452497407,0.022111489,0.012747867,0.052562535,-0.11140652,-0.0620662,0.05738798,-0.07702132,-0.3433064,-0.15820616,-0.08747385,0.053114593,395,0,393,2,0.46295437,407.14035,0.0,0.0,31,False,1.4152496,,,,,,,,47,27,0.031733736,52,24,0,0.026312012,2.4292119,0,0,1.0158013,0.17960398,0.18520622,0.101676606,0.074512966,-94.011345,83.15483,-11.26032,-30.297705,False,400,18851.860803183023,4.8665595,3873.7554,14.998981,47,7154.806211187817,7.981573,896.4155,15.702047,48,16665.020336706642,10.757978,1549.0847,14.193381,1.2635266,0.0,3.0,0.0,1.0,0.0,1.508666,0.7030659,0.80560017,-43.34537,5.612852,2.0,17.0,8.0,15.0,3.7823813,,,916.9261,,4500.0,3.0,0.25,222.0,,,,13.721539,0.11583275,9.0,,NOT_AVAILABLE,69.9690619624351,10.853466016130412,302.10679850844593,58.9580137669891,False,False,0,True,True,False,False,False,True,True,False,1.0217976e-13,5.103963e-13,0.99998444,4586.6885,4552.6865,4615.8135,2.6232,2.5451,2.6911,0.1872,0.1678,0.2594,5341.313,4973.6836,5804.354,0.4991,0.457,0.5406,0.376,0.3437,0.4078,0.1955,0.1782,0.2123,PHOENIX,5.061356847126211,0.9502280982666639,-0.029127,7.826894920602102,0.9994061703891641
17092,1636148068921376768,Gaia DR3 2051105616974704256,2051105616974704256,1096005507,2016.0,290.30896858836456,0.014125489,37.78274919117753,0.017564092,0.8200648597013034,0.017903287,43.981136,1.4118898,-0.9936513666072312,0.017987948,-1.0030402725608594,0.0207145,0.04938522,0.105111994,0.008743732,-0.022771722,0.053320244,-0.015842585,-0.3161142,-0.04332133,-0.092790015,0.049169876,383,383,382,1,8.917546,1950.2554,0.18151647,48.6853,31,True,1.4515815,,,,,,,,45,27,0.029530115,51,21,0,0.019201174,179.61989,0,0,1.340773,,,,,,,,,False,351,478757.2233350935,80.52187,5945.679,11.487079,48,203665.0899599869,96.504005,2110.4314,12.066251,47,390125.78698264016,97.529205,4000.092,10.769884,1.2402755,0.0,0.0,0.0,0.0,0.0,1.2963667,0.57917213,0.71719456,-7.586274,0.6372834,1.0,21.0,12.0,18.0,59.04839,12.780999,0.0,916.9261,8.197781,4750.0,2.5,0.5,222.0,8.1696825,2.946974,9.0,10.489435,0.007559257,9.0,,NOT_AVAILABLE,69.9997461845525,10.84605559056948,302.1563302230839,58.97564965764005,False,False,2,True,True,False,False,False,False,True,False,1.0226257e-13,5.1079643e-13,0.9999763,,,,,,,,,,,,,,,,,,,,,,,1.8102876526420806,2.0651713163135383,-0.032658,2.183155001486225,3.4094303255025385e-54
17096,1636148068921376768,Gaia DR3 2051105616974709504,2051105616974709504,1487791571,2016.0,290.3169613875156,0.017248763,37.779524828546165,0.02142444,0.256453160755646,0.02194323,11.245982,2.3858237,-0.329040907803409,0.021720005,-2.363024940058893,0.025286447,0.04293256,1.9269104e-05,-0.08689841,-0.090816475,0.057949588,-0.09545005,-0.33843,-0.11355474,-0.06644601,0.026056565,382,382,380,2,6.4703403,2786.542,0.22720183,64.98156,31,False,1.2296202,,,,,,,,45,26,0.036169067,50,22,0,0.017028475,177.19975,0,0,1.2443798,,,,,,,,,False,383,238096.1424121569,223.42743,1065.6532,12.245486,48,31555.27444921216,160.60301,196.47997,14.090862,48,328035.4490475843,604.94366,542.2579,10.958094,1.5102752,0.0,2.0,0.0,0.0,0.0,3.1327686,1.845376,1.2873926,-46.94993,0.30382812,1.0,20.0,9.0,17.0,56.77715,0.9623585,0.084698774,916.9261,3.89085,3600.0,1.0,0.0,222.0,9.553918,3.3709798,11.0,10.458619,0.01020532,11.0,,NOT_AVAILABLE,69.99961977032363,10.838964212371383,302.1664622372354,58.970850770874165,False,False,0,True,True,False,False,False,False,True,False,1.0316112e-13,5.1528454e-13,0.9998872,,,,,,,,,,,,,,,,,,,,,,,6.6010044602043765,1.0700880287522396,-0.00968,8.556427979028879,0.9993623181714524
17112,1636148068921376768,Gaia DR3 2051105651334466688,2051105651334466688,1689474107,2016.0,290.32299177433936,0.015040295,37.79044287433312,0.018719042,0.2366579995425721,0.019036746,10.909637,2.1999207,-0.3290338276866817,0.01921946,-2.1751753461162355,0.022732647,0.022201449,0.07437406,-0.13889666,-0.028591622,0.0470942,-0.032511286,-0.37135977,-0.17901567,-0.094793834,0.044117983,375,0,375,0,0.4505895,387.68613,0.0,0.0,31,False,1.4225886,,,,,,,,45,27,0.03259495,49,23,0,0.017242618,171.20078,0,0,1.0157039,0.22884156,0.14876637,0.10681816,0.14123788,-83.854935,84.37267,-16.665518,-36.73837,False,362,20605.65463971205,4.9319563,4177.9883,14.902401,44,8001.518495052062,9.432161,848.3229,15.580611,44,17935.297269526232,13.544971,1324.1295,14.113624,1.2587233,0.0,0.0,0.0,0.0,0.0,1.4669876,0.67821026,0.78877735,-48.527958,3.6201594,2.0,16.0,3.0,13.0,3.4376285,,,916.9261,,4250.0,1.5,-0.25,111.0,,,,13.887513,0.08733213,14.0,,NOT_AVAILABLE,70.01173792670298,10.839475208052704,302.18104822279946,58.98009208866485,False,False,0,True,True,False,False,False,True,True,False,1.0221232e-13,5.1055937e-13,0.9999812,4559.177,4541.88,4597.564,2.5202,2.4914,2.5885,0.1998,0.1987,0.2004,6279.392,5840.537,6481.0913,0.4875,0.4653,0.5368,0.3697,0.3525,0.4077,0.192,0.183,0.212,MARCS,5.841180566486157,1.0450949180069105,-0.028974,8.043990077155835,0.999442494016867
17221,1636148068921376768,Gaia DR3 2051105720053903232,2051105720053903232,1622109880,2016.0,290.2991975556213,0.011924726,37.77705578693796,0.014398294,0.17454188526872289,0.0151501475,9.586763,5.999781,-0.9589690278958872,0.014881273,-5.922647532050421,0.017265227,0.041861147,0.1072136,-0.09734004,-0.06885838,0.077063434,-0.07013032,-0.33665866,-0.16892941,-0.10544439,0.044457927,392,0,390,2,0.210027,387.73187,0.0,0.0,31,False,1.4196526,,,,,,,,46,27,0.0247128,50,23,0,0.014581819,0.13814956,0,0,1.0067105,0.24490672,0.13794182,0.046526827,0.13429402,-87.561485,87.005974,-9.047887,-32.820366,False,381,33231.65151049666,6.7607236,4915.3984,14.383487,47,12794.728565634474,13.659554,936.6872,15.070965,46,29211.74378598321,18.710583,1561.2418,13.584002,1.2640501,0.0,0.0,0.0,0.0,0.0,1.4869633,0.68747807,0.7994852,-67.53541,2.6879413,2.0,18.0,5.0,14.0,6.0536184,,,916.9261,,4750.0,2.5,0.0,222.0,,,,13.285062,0.07047428,13.0,,NOT_AVAILABLE,69.99108626928623,10.850496060666922,302.1389362568892,58.972232321060936,False,False,0,True,True,False,False,False,True,True,False,1.02067064e-13,5.0981983e-13,0.9999955,4865.3784,4824.914,4883.1406,2.9597,2.8689,3.016,0.0988,0.0943,0.1051,3089.9443,2903.7505,3404.0806,0.9035,0.8637,0.923,0.6935,0.662,0.7091,0.3649,0.3479,0.3733,MARCS,1.5517991266779079,0.291511978495583,-0.029301,8.679949501333157,1.2397633478305984e-20
17285,1636148068921376768,Gaia DR3 2051105754413616000,2051105754413616000,708255539,2016.0,290.26777629415915,0.009217667,37.78851769133675,0.0108938,0.238867457774576,0.011599507,17.870798,2.3779047,-0.4198277487263492,0.012325534,-2.340550168092579,0.013987685,0.18346405,0.19592139,-0.16605903,-0.11091291,0.20503855,-0.1581365,-0.30531096,-0.20049582,-0.048280526,0.2513511,343,0,343,0,1.5837336,362.3729,0.0,0.0,31,False,1.3700118,,,,,,,,41,26,0.021091605,52,22,0,0.014127442,179.15878,0,6,1.0605212,0.14945847,0.13665383,0.07770105,0.122447304,-64.26498,-77.67537,-26.637312,-37.066402,False,329,94576.25880701456,22.988766,4114.0205,13.247911,44,30641.23128973259,29.803774,1028.099,14.122777,43,92457.63542287987,41.9764,2202.61,12.333038,1.3015832,0.0,1.0,0.0,0.0,0.0,1.7897387,0.87486553,0.9148731,-46.483547,0.4433153,1.0,11.0,5.0,9.0,16.912575,-2.275262,0.99258536,916.9261,3.9847298,4250.0,2.0,0.0,222.0,,,,11.96264,0.037997626,6.0,,NOT_AVAILABLE,69.99048105453305,10.87784057198935,302.0984552314732,58.98992145985206,False,False,0,True,True,False,False,False,True,True,False,1.0210669e-13,5.100178e-13,0.99999166,4122.892,4079.1885,4169.32,1.623,1.5488,1.7049,0.091,0.0885,0.0927,5808.6636,5314.8506,6297.371,0.6779,0.5886,0.7656,0.4903,0.4246,0.5552,0.2556,0.2215,0.2893,MARCS,2.9358550113451387,0.5976238061754174,-0.031575,4.856043225003336,0.9996401217152256
17337,1636148068921376768,Gaia DR3 2051105788773383424,2051105788773383424,636168035,2016.0,290.2836284808357,0.009129647,37.79705667941421,0.011043409,0.3197542005571652,0.011512063,25.196804,2.3860965,0.3105547304309036,0.011845048,-2.36580052557589,0.013401288,0.07474095,0.050848264,0.03470157,-0.0055507044,0.07782466,-0.023665776,-0.30370945,-0.1497409,-0.12062894,0.12795433,373,0,373,0,1.4915569,398.3888,0.0,0.0,31,False,1.4201292,,,,,,,,44,27,0.019375788,49,21,0,0.012268986,179.26413,0,0,1.0545582,0.19289482,0.15579183,0.037652194,0.093480214,-79.57218,-83.69017,-18.52464,-30.315529,False,371,71634.43433199722,9.940457,7206.352,13.549562,48,27746.03463469881,14.294703,1941.0012,14.23054,47,62475.77511653578,21.705385,2878.3538,12.758616,1.2594755,0.0,1.0,0.0,0.0,0.0,1.4719238,0.6809778,0.790946,-23.921705,1.2924998,2.0,14.0,10.0,11.0,10.091531,,,733.343,,4750.0,2.5,0.0,222.0,,,,12.432568,0.03871476,4.0,,NOT_AVAILABLE,70.00389001174999,10.870328144790657,302.12632075148986,58.99479711693782,False,False,0,True,True,False,False,False,False,True,False,1.02151774e-13,5.10243e-13,0.99998724,,,,,,,,,,,,,,,,,,,,,,,3.814157969374563,0.5664589154970207,-0.029687,3.6002851502624402,0.00042160850223140866
17404,1636148068921376768,Gaia DR3 2051105857492899968,2051105857492899968,929256184,2016.0,290.31369182919525,0.011883065,37.80323774293436,0.015440196,0.7901343103004346,0.015295676,49.84064,15.957007,-3.641407135701292,0.015017718,-15.535965687313478,0.018404763,0.031204956,0.07610004,-0.06956708,-0.05672147,0.03877877,-0.055436842,-0.41653135,-0.16987188,-0.06982169,0.028692888,384,0,383,1,-0.60304916,368.0946,0.0,0.0,31,False,1.531995,,,,,,,,45,27,0.026596667,50,23,0,0.022448558,177.0964,1,0,0.97727245,0.23630527,0.1813305,0.099091746,0.10766373,-82.63878,86.908,-15.481563,-34.862865,False,388,32226.159892855867,6.9859715,4612.982,14.416845,44,16498.53283666669,17.018618,969.44025,14.794929,43,22404.77737623398,16.953123,1321.5723,13.872044,1.2071966,0.0,0.0,0.0,1.0,0.0,0.92288494,0.37808323,0.5448017,-22.856792,8.21245,2.0,18.0,8.0,15.0,3.9947917,,,916.9261,,6000.0,4.0,0.0,222.0,,,,13.670642,0.08183463,10.0,,NOT_AVAILABLE,70.02015882349951,10.851694511388596,302.173964618964,58.99438866488042,False,False,0,True,True,False,False,False,True,True,False,1.0284181e-13,5.136897e-13,0.9999189,5634.804,5600.9717,5686.2173,4.1876,4.1706,4.2005,-0.1723,-0.2046,-0.1254,1188.182,1161.6184,1223.0262,0.2253,0.2031,0.2581,0.187,0.1684,0.2144,0.1003,0.0903,0.115,MARCS,0.4124152406019759,0.11846552297054283,-0.027788,1.9358324022385625,7.693787584582688e-183
17406,1636148068921376768,Gaia DR3 2051105857492905600,2051105857492905600,656201257,2016.0,290.32142663185664,0.008328662,37.80108545296231,0.0102980565,0.4107022641364015,0.010638446,37.553722,4.1967435,3.597794347564603,0.010375563,-2.16067866756427,0.012219349,0.051379144,0.045081433,-0.0029509182,-0.03181448,0.09087553,-0.03979032,-0.2937188,-0.1483423,-0.078473605,0.050928075,390,381,389,1,1.803702,610.1746,0.06481562,5.2992396,31,True,1.445908,,,,,,,,46,27,0.017363064,50,21,0,0.017785084,179.18718,0,0,1.0648999,,,,,,,,,False,385,159807.3881214196,25.556189,6253.1777,12.678374,49,66902.55355484204,30.436798,2198.0813,13.274936,47,132687.62148401234,33.17429,3999.7124,11.94082,1.2489421,0.0,0.0,0.0,0.0,0.0,1.334116,0.59656143,0.73755455,-3.1010177,0.7227362,1.0,22.0,8.0,19.0,25.241474,1.1768659,0.044738326,916.9261,10.262175,4750.0,2.5,-0.25,222.0,5.4144526,5.86901,9.0,11.643359,0.019423,14.0,27.535221,NOT_AVAILABLE,70.02092116113744,10.84525848881546,302.1842736713465,58.99067660898278,False,False,0,True,True,True,False,False,True,True,False,1.0205361e-13,5.0975267e-13,0.99999696,5005.9194,4994.059,5016.478,2.7111,2.686,2.764,-0.1281,-0.1361,-0.1117,2287.7302,2133.655,2364.8372,0.5776,0.5686,0.5848,0.4502,0.443,0.4558,0.2373,0.2334,0.2403,PHOENIX,0.28838677249641476,0.565532912572088,-0.011189,2.59030614851122,5.5401165537183825e-71
17511,1636148068921376768,Gaia DR3 2051105994931893248,2051105994931893248,1313439943,2016.0,290.39553821884004,0.009991783,37.75845026763061,0.011835174,0.8447443706798929,0.012795524,63.81039,11.553251,-2.0535489223017747,0.013112604,-11.369281425968731,0.014239277,0.0118985,0.11429528,-0.06438157,-0.07885318,0.19419515,-0.10757433,-0.31589416,-0.15897277,-0.18748862,0.08029729,444,0,443,1,1.4553937,484.76776,0.013955883,0.1233062,31,False,1.5209551,,,,,,,,51,29,0.020662708,54,23,0,0.031550605,3.3253472,0,0,1.0488007,0.17229968,0.13304505,0.088165104,0.11332564,-82.95359,74.45532,-20.890865,-36.31636,False,441,46593.73146324544,7.2023983,6469.197,14.016548,50,23307.42760344787,11.835991,1969.1995,14.4198065,48,33085.58169812115,17.928865,1845.3806,13.448798,1.2103132,0.0,0.0,0.0,0.0,0.0,0.9710083,0.40325832,0.56775,5.813006,3.9140215,2.0,19.0,1.0,18.0,6.512042,,,884.1175,,5500.0,4.5,-0.5,222.0,,,,13.19325,0.053961974,19.0,,NOT_AVAILABLE,70.00812953771413,10.77390725808691,302.27151836232457,58.93388444728379,False,False,0,True,True,False,False,False,True,True,False,1.0260444e-13,5.1250405e-13,0.99994236,5441.4536,5416.4775,5466.076,4.0848,4.0677,4.1166,-0.2873,-0.3177,-0.2601,1111.855,1035.372,1143.1403,0.209,0.1921,0.2268,0.1719,0.1579,0.1865,0.0922,0.0847,0.1001,MARCS,0.6385338015372135,0.12524342099119715,-0.028257,1.5147214286496538,7.748029356805602e-110
17565,1636148068921376768,Gaia DR3 2051106063651382784,2051106063651382784,216698590,2016.0,290.4004842878141,0.011235563,37.76764427570517,0.0125884265,0.5415346820481407,0.0142951645,35.94325,4.662425,-2.3644996171789385,0.014471031,-4.01837612514224,0.015696809,0.02921996,0.21770945,-0.09603561,-0.18764418,0.19476919,-0.17214024,-0.2840872,-0.17689978,-0.27925074,0.0280762,420,0,418,2,0.17153883,423.53976,0.0,0.0,31,False,1.5614196,,,,,,,,48,27,0.022676999,52,22,0,0.019548703,3.9858832,0,0,1.0051659,0.22506054,0.1220379,0.11285411,0.12571721,-83.75359,69.31693,-20.638426,-34.64723,False,417,40357.73215303374,7.3555865,5486.6777,14.17255,50,21883.728315242024,15.355652,1425.1254,14.488239,49,26445.58441449277,15.665043,1688.191,13.692013,1.197523,0.0,2.0,0.0,2.0,0.0,0.7962265,0.3156891,0.4805374,10.12748,5.8189483,2.0,16.0,3.0,14.0,4.5281687,,,857.9424,,6250.0,4.5,-0.25,222.0,,,,13.567589,0.15506792,16.0,,NOT_AVAILABLE,70.01828537643354,10.77443838507191,302.28360582989484,58.941689683116735,False,False,0,True,True,False,False,False,True,True,False,1.0286146e-13,5.137878e-13,0.9999169,5945.835,5923.2637,6005.853,3.7791,3.7716,3.7968,-0.2806,-0.3038,-0.2297,1869.195,1857.2622,1875.4764,0.1704,0.1576,0.2049,0.1444,0.1334,0.1739,0.0779,0.072,0.0938,MARCS,0.6120124061286695,0.39062567841243023,-0.02772,2.639750504239949,1.240338573488336e-33
17666,1636148068921376768,Gaia DR3 2051106269809795328,2051106269809795328,555223508,2016.0,290.3802008827102,0.012516513,37.76886296551068,0.014826987,0.49909790186507985,0.015565534,30.295452,6.6206427,-0.244670003549176,0.015783539,-6.616120294309278,0.017803881,0.005867729,0.10329972,-0.12874252,-0.089239895,0.080957666,-0.099895455,-0.35906354,-0.15874432,-0.08548127,0.025380338,408,0,408,0,-0.40079314,401.07437,0.0,0.0,31,True,1.5462476,,,,,,,,48,28,0.025543973,51,22,0,0.016831296,0.8638996,0,0,0.9850928,0.29249936,0.12781271,0.12837726,0.13320923,-100.38819,75.47687,-17.792242,-37.255474,False,414,28773.226765053943,5.746095,5007.44,14.539895,45,15133.769360174858,14.053829,1076.8431,14.888675,44,19493.89859268015,14.6636305,1329.4047,14.023149,1.2034683,1.0,1.0,0.0,1.0,0.0,0.8655262,0.34877968,0.5167465,14.492873,8.026593,2.0,15.0,2.0,14.0,3.637903,,,857.86835,,6000.0,4.5,-0.25,222.0,,,,13.75959,0.109745674,16.0,,NOT_AVAILABLE,70.01222357731852,10.789375329633565,302.2543018005354,58.94717117337934,False,False,0,True,True,False,False,False,True,True,False,1.0258761e-13,5.1241997e-13,0.9999441,6063.98,6041.153,6085.951,3.9003,3.8832,3.9162,-0.2078,-0.2238,-0.1904,1784.2083,1754.6016,1818.0353,0.3881,0.376,0.3995,0.328,0.3176,0.3378,0.177,0.1714,0.1824,MARCS,6.450949757242179,0.26909850800798846,-0.027533,3.118733607541352,1.7052573522078389e-49
17670,1636148068921376768,Gaia DR3 2051106269809979648,2051106269809979648,487151442,2016.0,290.37378889770514,0.012573114,37.78167711848651,0.0148160895,0.9758727861051248,0.01592395,59.54099,5.550395,-5.53703630731092,0.01625964,0.3848549253270473,0.01851913,-0.02903891,0.11584521,-0.019403197,-0.102909654,0.040331837,-0.0898446,-0.26400012,-0.08596439,-0.16732205,-0.03226883,416,0,415,1,1.9368262,477.88034,0.03980145,0.6180464,31,False,1.5296172,,,,,,,,49,27,0.026146352,51,21,0,0.015524209,0.5095211,0,0,1.0675627,0.26220408,0.13758253,0.12151234,0.113453485,-89.015594,74.414276,-17.995407,-32.479187,False,411,29627.106910460763,5.6036983,5287.063,14.508143,49,15151.048744493686,23.2855,650.66455,14.887436,45,20921.459608341436,17.701153,1181.9264,13.946416,1.2175509,0.0,4.0,0.0,1.0,0.0,0.94102,0.3792925,0.5617275,-35.08715,5.9178157,2.0,13.0,7.0,11.0,3.9477499,,,916.9261,,6000.0,4.0,-0.25,222.0,,,,13.645555,0.20352173,7.0,,NOT_AVAILABLE,70.0216733156468,10.79955979853124,302.2515085108581,58.96087567973623,False,False,0,True,True,False,False,False,True,True,False,1.03066034e-13,5.1480966e-13,0.99989665,5505.6665,5484.2305,5521.8486,4.2412,4.2305,4.2507,-0.685,-0.7107,-0.6655,1002.3062,986.0834,1017.7695,0.2133,0.1985,0.2244,0.1765,0.1642,0.1858,0.0956,0.0889,0.1006,MARCS,0.2936523999044634,4.811976872652094,-0.027745,1.6317649417763975,2.96569964009336e-211
17700,1636148068921376768,Gaia DR3 2051106338529274240,2051106338529274240,544768558,2016.0,290.3681586400178,0.007975244,37.784846519559416,0.00898549,0.8026632302109612,0.009913236,79.12615,4.4908743,0.9866709095921136,0.010002511,-4.381145016803352,0.0110407425,-0.026982257,0.026590355,0.042248264,-0.094389684,0.05757352,-0.095970765,-0.18428296,-0.09480965,-0.17442729,-0.024503494,400,400,399,1,-1.9716072,534.5726,0.056428023,4.2563176,31,True,1.5775307,,,,,,,,47,27,0.01547973,50,21,0,0.020006027,3.2445374,0,0,0.92976725,,,,,,,,,False,402,188137.80538681583,27.464872,6850.125,12.501177,47,105218.32024811716,45.53875,2310.5227,12.783314,48,119012.11007309094,32.079254,3709.94,12.058918,1.1918415,0.0,0.0,0.0,0.0,0.0,0.72439575,0.28213692,0.44225883,9.720392,2.1482997,1.0,20.0,7.0,17.0,20.143309,3.3180637,0.0021201384,916.9261,33.582603,6500.0,4.0,-0.5,222.0,,,,11.871039,0.019760525,13.0,,NOT_AVAILABLE,70.02258092375452,10.80494968404993,302.2448459572845,58.96512366586078,False,False,0,True,True,False,False,False,True,True,False,1.0270511e-13,5.1300685e-13,0.99993235,6067.8594,6050.1772,6074.919,3.6129,3.6076,3.6201,-0.4275,-0.4295,-0.4229,1172.7064,1164.5267,1178.7059,0.0999,0.0892,0.1045,0.0856,0.0763,0.0895,0.0463,0.0412,0.0484,MARCS,1.013763647307186,0.25200586736240344,-0.018267,1.2350429952290873,3.789543206341814e-67
17799,1636148068921376768,Gaia DR3 2051106510328047744,2051106510328047744,737919607,2016.0,290.4424717894921,0.010478355,37.78869233918687,0.010981513,0.12408543554318141,0.012752591,7.121646,6.56187,-3.318388657769905,0.013225733,-5.66095689525647,0.01452463,-0.051997982,0.22472374,-0.022520019,-0.18205704,-0.0022780849,-0.14586014,-0.06753284,-0.052538276,-0.18953307,-0.02493689,393,0,392,1,0.7214064,380.20065,0.0,0.0,31,False,1.341832,,,,,,,,46,26,0.020323334,50,20,0,0.010987391,4.486971,1,0,1.0251735,0.24917085,0.12809496,0.12193956,0.1458878,-77.15081,63.026848,-23.560568,-35.566063,False,397,57057.43779657032,22.256712,2563.606,13.796586,48,16250.784847652832,32.199436,504.6916,14.811357,49,59834.06845438257,49.76522,1202.327,12.805524,1.3334782,0.0,2.0,0.0,0.0,0.0,2.0058327,1.0147705,0.99106216,-130.24673,0.9879291,2.0,18.0,7.0,15.0,14.722234,,,916.9261,,3800.0,0.5,-0.25,111.0,,,,12.360974,0.039264504,11.0,,NOT_AVAILABLE,70.05238612452288,10.753894228020584,302.35654904960523,58.95303198133401,False,False,0,True,True,False,False,False,False,True,False,1.0259681e-13,5.1246594e-13,0.99994314,,,,,,,,,,,,,,,,,,,,,,,0.39855888999115135,0.2565755272252777,-0.033266,10.277266581831944,1.8346215134573724e-103
